step,train_acts_billions,train_loss
181674,0.744137,0.9554
181697,0.744231,0.9569
181721,0.744329,0.9576
181745,0.744428,0.95
181769,0.744526,0.9517
181794,0.744628,0.9549
181818,0.744727,0.9566
181842,0.744825,0.9516
181866,0.744923,0.9537
181890,0.745021,0.9415
181914,0.74512,0.9622
181937,0.745214,0.9583
181960,0.745308,0.9423
181984,0.745406,0.9475
182007,0.745501,0.9586
182032,0.745603,0.9543
182056,0.745701,0.9561
182080,0.7458,0.9559
182104,0.745898,0.9554
182127,0.745992,0.9555
182151,0.74609,0.9456
182175,0.746189,0.9509
182198,0.746283,0.9508
182221,0.746377,0.9462
182244,0.746471,0.9566
182268,0.74657,0.9585
182291,0.746664,0.9497
182315,0.746762,0.9595
182339,0.746861,0.9509
182363,0.746959,0.9511
182388,0.747061,0.9506
182411,0.747155,0.9494
182435,0.747254,0.9471
182459,0.747352,0.9541
182483,0.74745,0.9594
182507,0.747549,0.9483
182531,0.747647,0.9525
182555,0.747745,0.95
182578,0.747839,0.9534
182602,0.747938,0.9545
182625,0.748032,0.9537
182649,0.74813,0.9453
182672,0.748225,0.9537
182696,0.748323,0.9522
182720,0.748421,0.9685
182743,0.748515,0.951
182766,0.74861,0.9467
182790,0.748708,0.951
182814,0.748806,0.9503
182837,0.7489,0.9554
182861,0.748999,0.9514
182885,0.749097,0.9532
182907,0.749187,0.9487
182931,0.749285,0.9497
182954,0.74938,0.9538
182979,0.749482,0.9562
183002,0.749576,0.9434
183026,0.749674,0.9405
183049,0.749769,0.9504
183074,0.749871,0.9471
183098,0.749969,0.9535
183121,0.750064,0.95
183144,0.750158,0.9569
183167,0.750252,0.9516
183192,0.750354,0.9483
183216,0.750453,0.9413
183240,0.750551,0.9538
183264,0.750649,0.955
183288,0.750748,0.9487
183312,0.750846,0.947
183336,0.750944,0.9466
183359,0.751038,0.9525
183383,0.751137,0.9548
183407,0.751235,0.9477
183431,0.751333,0.9415
183455,0.751432,0.942
183479,0.75153,0.9611
183503,0.751628,0.9552
183527,0.751727,0.9442
183551,0.751825,0.9496
183575,0.751923,0.9505
183598,0.752017,0.9633
183623,0.75212,0.9426
183647,0.752218,0.9455
183671,0.752316,0.9476
183694,0.752411,0.9461
183718,0.752509,0.9507
183742,0.752607,0.9598
183764,0.752697,0.9571
183788,0.752796,0.9619
183812,0.752894,0.9566
183835,0.752988,0.9371
183859,0.753086,0.9482
183882,0.753181,0.9523
183906,0.753279,0.957
183930,0.753377,0.9491
183954,0.753476,0.9619
183978,0.753574,0.9568
184001,0.753668,0.9441
184025,0.753766,0.9556
184048,0.753861,0.9517
184072,0.753959,0.9557
184095,0.754053,0.9598
184118,0.754147,0.9483
184143,0.75425,0.9626
184166,0.754344,0.9559
184190,0.754442,0.9556
184214,0.754541,0.9441
184237,0.754635,0.9595
184260,0.754729,0.9483
184283,0.754823,0.9521
184307,0.754921,0.9548
184330,0.755016,0.9554
184354,0.755114,0.9475
184378,0.755212,0.9546
184401,0.755306,0.9484
184426,0.755409,0.9387
184449,0.755503,0.9572
184472,0.755597,0.9502
184496,0.755696,0.9633
184519,0.75579,0.9593
184544,0.755892,0.9582
184568,0.755991,0.9494
184591,0.756085,0.9459
184615,0.756183,0.9423
184638,0.756277,0.9529
184662,0.756376,0.941
184686,0.756474,0.9433
184710,0.756572,0.9561
184733,0.756666,0.9513
184757,0.756765,0.9495
184780,0.756859,0.9537
184805,0.756961,0.9497
184828,0.757055,0.9476
184853,0.757158,0.9661
184877,0.757256,0.9428
184900,0.75735,0.9481
184923,0.757445,0.9519
184947,0.757543,0.9426
184971,0.757641,0.9596
184995,0.75774,0.9298
185019,0.757838,0.9545
185043,0.757936,0.9467
185067,0.758034,0.9454
185090,0.758129,0.9745
185114,0.758227,0.9536
185138,0.758325,0.9475
185162,0.758424,0.947
185186,0.758522,0.9631
185211,0.758624,0.9506
185234,0.758718,0.9471
185258,0.758817,0.948
185282,0.758915,0.9614
185305,0.759009,0.9495
185330,0.759112,0.9595
185353,0.759206,0.9582
185377,0.759304,0.9565
185402,0.759407,0.9454
185426,0.759505,0.9559
185450,0.759603,0.9704
185474,0.759702,0.9566
185498,0.7598,0.9621
185521,0.759894,0.9596
185544,0.759988,0.9614
185568,0.760087,0.9471
185592,0.760185,0.962
185615,0.760279,0.958
185640,0.760381,0.9485
185663,0.760476,0.9388
185686,0.76057,0.9515
185710,0.760668,0.9512
185733,0.760762,0.949
185758,0.760865,0.9572
185781,0.760959,0.9482
185805,0.761057,0.9554
185829,0.761156,0.9592
185853,0.761254,0.9564
185877,0.761352,0.9485
185901,0.76145,0.9455
185925,0.761549,0.9538
185949,0.761647,0.9514
185973,0.761745,0.9406
185997,0.761844,0.9459
186021,0.761942,0.9487
186045,0.76204,0.9447
186069,0.762139,0.9425
186093,0.762237,0.9495
186115,0.762327,0.9532
186139,0.762425,0.9547
186163,0.762524,0.949
186186,0.762618,0.9494
186210,0.762716,0.9506
186234,0.762814,0.9507
186258,0.762913,0.9506
186282,0.763011,0.9481
186306,0.763109,0.9556
186330,0.763208,0.945
186354,0.763306,0.9598
186378,0.763404,0.9538
186403,0.763507,0.952
186425,0.763597,0.9448
186449,0.763695,0.9515
186472,0.763789,0.9537
186496,0.763888,0.945
186520,0.763986,0.9562
186543,0.76408,0.9483
186567,0.764178,0.958
186591,0.764277,0.9442
186614,0.764371,0.9539
186637,0.764465,0.9476
186661,0.764563,0.9625
186684,0.764658,0.9527
186707,0.764752,0.9504
186731,0.76485,0.9511
186754,0.764944,0.9501
186778,0.765043,0.9484
186801,0.765137,0.9463
186825,0.765235,0.9562
186849,0.765334,0.9479
186873,0.765432,0.9508
186898,0.765534,0.9605
186921,0.765628,0.9573
186944,0.765723,0.9519
186966,0.765813,0.9648
186990,0.765911,0.953
187013,0.766005,0.9426
187037,0.766104,0.9635
187061,0.766202,0.9472
187085,0.7663,0.9552
187109,0.766398,0.954
187132,0.766493,0.9601
187155,0.766587,0.9433
187178,0.766681,0.9618
187202,0.766779,0.9612
187225,0.766874,0.9552
187249,0.766972,0.9559
187273,0.76707,0.9492
187297,0.767169,0.9603
187321,0.767267,0.9588
187345,0.767365,0.941
187369,0.767463,0.9447
187392,0.767558,0.9576
187416,0.767656,0.948
187439,0.76775,0.9518
187463,0.767848,0.9479
187487,0.767947,0.9484
187488,0.767951,0.9507
187511,0.768045,0.946
187535,0.768143,0.9664
187558,0.768238,0.9547
187582,0.768336,0.9466
187606,0.768434,0.9595
187630,0.768532,0.9466
187654,0.768631,0.9591
187677,0.768725,0.944
187700,0.768819,0.956
187723,0.768913,0.9641
187746,0.769008,0.9546
187769,0.769102,0.9484
187793,0.7692,0.9585
187816,0.769294,0.9595
187840,0.769393,0.956
187865,0.769495,0.9548
187888,0.769589,0.9664
187912,0.769688,0.9604
187935,0.769782,0.9601
187958,0.769876,0.9442
187981,0.76997,0.956
188004,0.770064,0.9555
188027,0.770159,0.9535
188050,0.770253,0.9474
188074,0.770351,0.962
188098,0.770449,0.9487
188122,0.770548,0.95
188146,0.770646,0.9591
188170,0.770744,0.9535
188193,0.770839,0.9469
188216,0.770933,0.9599
188240,0.771031,0.9553
188264,0.771129,0.952
188288,0.771228,0.9495
188311,0.771322,0.9475
188334,0.771416,0.9582
188359,0.771518,0.9487
188382,0.771613,0.9643
188405,0.771707,0.9542
188429,0.771805,0.9492
188452,0.771899,0.9464
188476,0.771998,0.9546
188499,0.772092,0.9528
188524,0.772194,0.9511
188548,0.772293,0.948
188572,0.772391,0.9463
188596,0.772489,0.9528
188619,0.772583,0.9397
188643,0.772682,0.95
188666,0.772776,0.9568
188691,0.772878,0.9448
188714,0.772973,0.9358
188738,0.773071,0.9466
188762,0.773169,0.9456
188786,0.773267,0.9493
188810,0.773366,0.9611
188834,0.773464,0.9537
188858,0.773562,0.9558
188881,0.773657,0.9485
188904,0.773751,0.963
188929,0.773853,0.949
188953,0.773951,0.9444
188977,0.77405,0.9494
189002,0.774152,0.9592
189025,0.774246,0.9483
189050,0.774349,0.9516
189074,0.774447,0.9496
189097,0.774541,0.9649
189120,0.774636,0.9423
189144,0.774734,0.9563
189167,0.774828,0.9427
189190,0.774922,0.9606
189214,0.775021,0.9564
189237,0.775115,0.95
189261,0.775213,0.949
189285,0.775311,0.9528
189308,0.775406,0.9474
189332,0.775504,0.9542
189355,0.775598,0.9451
189378,0.775692,0.9541
189402,0.775791,0.9461
189425,0.775885,0.9495
189449,0.775983,0.9488
189472,0.776077,0.9461
189496,0.776176,0.9539
189519,0.77627,0.9472
189543,0.776368,0.9508
189567,0.776466,0.9513
189591,0.776565,0.9522
189614,0.776659,0.9507
189638,0.776757,0.9535
189661,0.776851,0.9608
189685,0.77695,0.9468
189709,0.777048,0.9567
189733,0.777146,0.9344
189756,0.777241,0.9733
189779,0.777335,0.953
189803,0.777433,0.9462
189827,0.777531,0.9508
189851,0.77763,0.9504
189873,0.77772,0.9375
189897,0.777818,0.9545
189920,0.777912,0.9523
189943,0.778007,0.9461
189967,0.778105,0.9678
189990,0.778199,0.9468
190014,0.778297,0.9487
190038,0.778396,0.9508
190061,0.77849,0.9477
190085,0.778588,0.9523
190109,0.778686,0.9661
190133,0.778785,0.9446
190157,0.778883,0.954
190181,0.778981,0.9503
190205,0.77908,0.9527
190228,0.779174,0.9542
190251,0.779268,0.957
190276,0.77937,0.9514
190299,0.779465,0.9489
190324,0.779567,0.9532
190347,0.779661,0.9555
190370,0.779756,0.9469
190393,0.77985,0.9541
190417,0.779948,0.9491
190440,0.780042,0.9542
190464,0.780141,0.9557
190488,0.780239,0.9664
190513,0.780341,0.9579
190536,0.780435,0.9613
190559,0.78053,0.9535
190584,0.780632,0.954
190608,0.78073,0.9564
190630,0.78082,0.9535
190653,0.780915,0.9532
190677,0.781013,0.9536
190701,0.781111,0.9534
190725,0.78121,0.9521
190749,0.781308,0.9559
190772,0.781402,0.9592
190795,0.781496,0.9553
190819,0.781595,0.9551
190843,0.781693,0.9538
190867,0.781791,0.9559
190891,0.78189,0.9495
190914,0.781984,0.9541
190938,0.782082,0.9508
190962,0.78218,0.9531
190986,0.782279,0.9455
191009,0.782373,0.9424
191033,0.782471,0.9545
191057,0.782569,0.9471
191080,0.782664,0.9525
191104,0.782762,0.9557
191128,0.78286,0.9585
191152,0.782959,0.9532
191176,0.783057,0.9472
191200,0.783155,0.9619
191223,0.783249,0.9483
191247,0.783348,0.9567
191270,0.783442,0.9641
191293,0.783536,0.953
191317,0.783634,0.9536
191340,0.783729,0.9549
191364,0.783827,0.9527
191387,0.783921,0.9446
191411,0.784019,0.9558
191435,0.784118,0.9736
191459,0.784216,0.9432
191482,0.78431,0.9501
191505,0.784404,0.955
191529,0.784503,0.954
191553,0.784601,0.9568
191577,0.784699,0.9621
191602,0.784802,0.9504
191626,0.7849,0.9493
191650,0.784998,0.9613
191673,0.785093,0.9516
191697,0.785191,0.9403
191721,0.785289,0.9481
191745,0.785388,0.9422
191769,0.785486,0.9419
191793,0.785584,0.9514
191817,0.785682,0.9534
191840,0.785777,0.9484
191864,0.785875,0.9476
191889,0.785977,0.9648
191913,0.786076,0.9419
191936,0.78617,0.9474
191960,0.786268,0.9468
191984,0.786366,0.9485
192007,0.786461,0.9586
192031,0.786559,0.9475
192055,0.786657,0.9519
192079,0.786756,0.9546
192103,0.786854,0.9414
192127,0.786952,0.9554
192150,0.787046,0.9524
192175,0.787149,0.9506
192199,0.787247,0.9663
192223,0.787345,0.9482
192246,0.78744,0.953
192270,0.787538,0.9454
192293,0.787632,0.9405
192316,0.787726,0.9515
192339,0.787821,0.9576
192362,0.787915,0.9551
192386,0.788013,0.9501
192409,0.788107,0.9647
192433,0.788206,0.9646
192457,0.788304,0.9648
192481,0.788402,0.9459
192505,0.7885,0.9619
192529,0.788599,0.9368
192554,0.788701,0.9471
192577,0.788795,0.9492
192601,0.788894,0.9535
192625,0.788992,0.9568
192649,0.78909,0.9658
192673,0.789189,0.9556
192698,0.789291,0.9432
192722,0.789389,0.9484
192744,0.789479,0.9483
192768,0.789578,0.9492
192791,0.789672,0.9547
192814,0.789766,0.9558
192838,0.789864,0.9625
192862,0.789963,0.9563
192886,0.790061,0.9584
192910,0.790159,0.9604
192934,0.790258,0.9486
192958,0.790356,0.9665
192982,0.790454,0.9512
193006,0.790553,0.9536
193029,0.790647,0.949
193053,0.790745,0.9464
193076,0.790839,0.9634
193100,0.790938,0.9596
193124,0.791036,0.9516
193147,0.79113,0.9562
193171,0.791228,0.9572
193195,0.791327,0.9465
193220,0.791429,0.9446
193244,0.791527,0.945
193268,0.791626,0.9605
193292,0.791724,0.9425
193316,0.791822,0.9528
193338,0.791912,0.9522
193362,0.792011,0.9612
193386,0.792109,0.9367
193410,0.792207,0.9354
193433,0.792302,0.9471
193456,0.792396,0.952
193480,0.792494,0.9498
193503,0.792588,0.9422
193526,0.792682,0.9466
193549,0.792777,0.9463
193573,0.792875,0.951
193597,0.792973,0.9491
193620,0.793068,0.9539
193644,0.793166,0.9507
193668,0.793264,0.9549
193692,0.793362,0.9485
193716,0.793461,0.9456
193739,0.793555,0.95
193763,0.793653,0.9541
193787,0.793752,0.9547
193811,0.79385,0.9419
193833,0.79394,0.9623
193857,0.794038,0.9406
193880,0.794132,0.951
193905,0.794235,0.9536
193928,0.794329,0.9517
193952,0.794427,0.9482
193976,0.794526,0.9544
193999,0.79462,0.9584
194022,0.794714,0.9495
194046,0.794812,0.9448
194069,0.794907,0.9579
194093,0.795005,0.9439
194116,0.795099,0.9521
194141,0.795202,0.9454
194164,0.795296,0.9548
194187,0.79539,0.973
194212,0.795492,0.9467
194235,0.795587,0.9566
194259,0.795685,0.9476
194283,0.795783,0.9532
194306,0.795877,0.9515
194329,0.795972,0.9485
194353,0.79607,0.9537
194377,0.796168,0.9375
194401,0.796266,0.9488
194424,0.796361,0.9448
194448,0.796459,0.956
194472,0.796557,0.952
194496,0.796656,0.9581
194520,0.796754,0.959
194544,0.796852,0.9562
194568,0.796951,0.952
194592,0.797049,0.9527
194615,0.797143,0.9482
194639,0.797241,0.9553
194663,0.79734,0.9415
194687,0.797438,0.954
194712,0.79754,0.9539
194736,0.797639,0.951
194760,0.797737,0.9637
194784,0.797835,0.9568
194808,0.797934,0.9671
194831,0.798028,0.9474
194854,0.798122,0.9527
194878,0.79822,0.95
194902,0.798319,0.9499
194925,0.798413,0.9458
194950,0.798515,0.9458
194973,0.798609,0.9481
194997,0.798708,0.9482
195021,0.798806,0.9599
195044,0.7989,0.961
195068,0.798999,0.9438
195092,0.799097,0.9417
195116,0.799195,0.9497
195139,0.799289,0.9508
195163,0.799388,0.9493
195186,0.799482,0.9485
195209,0.799576,0.9492
195233,0.799674,0.9485
195257,0.799773,0.9561
195280,0.799867,0.9475
195300,0.799949,0.9517
195303,0.799961,0.9489
195326,0.800055,0.9667
195349,0.80015,0.9449
195372,0.800244,0.9493
195395,0.800338,0.9514
195419,0.800436,0.9556
195442,0.80053,0.9612
195466,0.800629,0.9386
195489,0.800723,0.9524
195513,0.800821,0.9481
195537,0.80092,0.9439
195560,0.801014,0.949
195583,0.801108,0.9548
195607,0.801206,0.9429
195631,0.801305,0.9467
195655,0.801403,0.9472
195678,0.801497,0.9502
195703,0.801599,0.9359
195726,0.801694,0.9635
195751,0.801796,0.9446
195774,0.80189,0.9568
195797,0.801985,0.9507
195821,0.802083,0.9551
195844,0.802177,0.9389
195868,0.802275,0.9469
195891,0.80237,0.9531
195915,0.802468,0.9637
195939,0.802566,0.9504
195964,0.802669,0.9564
195986,0.802759,0.9473
196010,0.802857,0.9559
196034,0.802955,0.9433
196057,0.803049,0.9532
196080,0.803144,0.9366
196104,0.803242,0.9511
196128,0.80334,0.9496
196150,0.80343,0.9512
196174,0.803529,0.9481
196198,0.803627,0.9583
196221,0.803721,0.9665
196244,0.803815,0.9502
196268,0.803914,0.9613
196293,0.804016,0.9484
196317,0.804114,0.9522
196340,0.804209,0.9443
196363,0.804303,0.9518
196387,0.804401,0.95
196411,0.804499,0.9596
196435,0.804598,0.9477
196457,0.804688,0.9485
196481,0.804786,0.9592
196505,0.804884,0.9535
196528,0.804979,0.9639
196551,0.805073,0.9647
196575,0.805171,0.9463
196598,0.805265,0.9515
196622,0.805364,0.9511
196645,0.805458,0.9457
196669,0.805556,0.9402
196692,0.80565,0.9453
196716,0.805749,0.9513
196740,0.805847,0.9546
196763,0.805941,0.9369
196787,0.80604,0.9616
196811,0.806138,0.9598
196835,0.806236,0.9442
196858,0.80633,0.9567
196882,0.806429,0.959
196906,0.806527,0.9473
196930,0.806625,0.9513
196954,0.806724,0.952
196977,0.806818,0.9513
197001,0.806916,0.9456
197025,0.807014,0.9439
197048,0.807109,0.9435
197072,0.807207,0.9573
197096,0.807305,0.9604
197119,0.807399,0.9433
197141,0.80749,0.9611
197165,0.807588,0.956
197190,0.80769,0.9562
197214,0.807789,0.9547
197237,0.807883,0.9545
197260,0.807977,0.946
197284,0.808075,0.9462
197309,0.808178,0.9503
197332,0.808272,0.9499
197356,0.80837,0.9478
197380,0.808468,0.9571
197404,0.808567,0.9629
197428,0.808665,0.9576
197453,0.808767,0.953
197477,0.808866,0.9563
197500,0.80896,0.9522
197524,0.809058,0.9442
197548,0.809157,0.9549
197572,0.809255,0.9492
197594,0.809345,0.9574
197618,0.809443,0.9483
197641,0.809538,0.9571
197665,0.809636,0.9542
197688,0.80973,0.9545
197712,0.809828,0.9491
197736,0.809927,0.955
197760,0.810025,0.9427
197784,0.810123,0.9577
197808,0.810222,0.9516
197832,0.81032,0.9582
197856,0.810418,0.9433
197879,0.810512,0.9481
197904,0.810615,0.9408
197928,0.810713,0.9454
197952,0.810811,0.95
197975,0.810906,0.9557
197999,0.811004,0.9556
198022,0.811098,0.9391
198046,0.811196,0.9542
198070,0.811295,0.9526
198093,0.811389,0.9618
198116,0.811483,0.9539
198140,0.811581,0.9418
198163,0.811676,0.95
198186,0.81177,0.9482
198210,0.811868,0.957
198233,0.811962,0.9542
198256,0.812057,0.9441
198279,0.812151,0.9615
198303,0.812249,0.9514
198326,0.812343,0.945
198350,0.812442,0.9588
198374,0.81254,0.9482
198398,0.812638,0.9534
198422,0.812737,0.9409
198446,0.812835,0.9487
198470,0.812933,0.9487
198494,0.813031,0.9429
198518,0.81313,0.9509
198541,0.813224,0.9397
198564,0.813318,0.9623
198588,0.813416,0.961
198612,0.813515,0.9503
198635,0.813609,0.9531
198659,0.813707,0.9596
198683,0.813806,0.957
198706,0.8139,0.951
198729,0.813994,0.9483
198753,0.814092,0.9562
198777,0.814191,0.9415
198800,0.814285,0.9412
198823,0.814379,0.9476
198845,0.814469,0.9433
198869,0.814567,0.9512
198892,0.814662,0.9469
198916,0.81476,0.9602
198940,0.814858,0.9467
198963,0.814952,0.9476
198987,0.815051,0.9546
199011,0.815149,0.9492
199035,0.815247,0.9483
199058,0.815342,0.9498
199082,0.81544,0.9563
199106,0.815538,0.9615
199129,0.815632,0.9522
199153,0.815731,0.9481
199176,0.815825,0.9472
199199,0.815919,0.9505
199223,0.816017,0.9496
199247,0.816116,0.9548
199271,0.816214,0.9627
199294,0.816308,0.9527
199317,0.816402,0.9386
199341,0.816501,0.94
199365,0.816599,0.9494
199388,0.816693,0.9568
199413,0.816796,0.9446
199437,0.816894,0.9534
199461,0.816992,0.9559
199485,0.817091,0.9562
199509,0.817189,0.9561
199532,0.817283,0.9558
199555,0.817377,0.9406
199579,0.817476,0.9405
199603,0.817574,0.9458
199627,0.817672,0.9466
199651,0.81777,0.9394
199675,0.817869,0.9553
199698,0.817963,0.9541
199721,0.818057,0.9494
199745,0.818156,0.9439
199768,0.81825,0.9589
199792,0.818348,0.9509
199816,0.818446,0.9549
199839,0.818541,0.9566
199862,0.818635,0.9489
199886,0.818733,0.9578
199910,0.818831,0.9421
199934,0.81893,0.9502
199958,0.819028,0.9437
199982,0.819126,0.9627
200006,0.819225,0.9527
200030,0.819323,0.9452
200054,0.819421,0.9431
200076,0.819511,0.9465
200100,0.81961,0.9494
200123,0.819704,0.9512
200146,0.819798,0.9506
200171,0.8199,0.9582
200194,0.819995,0.948
200217,0.820089,0.9515
200240,0.820183,0.9559
200264,0.820281,0.947
200288,0.82038,0.9391
200312,0.820478,0.9506
200335,0.820572,0.9556
200359,0.82067,0.9445
200382,0.820765,0.9448
200406,0.820863,0.9625
200430,0.820961,0.9468
200454,0.82106,0.9529
200477,0.821154,0.945
200501,0.821252,0.9426
200524,0.821346,0.9463
200547,0.821441,0.9473
200570,0.821535,0.9572
200594,0.821633,0.9512
200618,0.821731,0.956
200641,0.821826,0.9556
200664,0.82192,0.9438
200688,0.822018,0.9575
200712,0.822116,0.9453
200736,0.822215,0.9608
200760,0.822313,0.9461
200783,0.822407,0.957
200807,0.822505,0.9496
200830,0.8226,0.9533
200853,0.822694,0.9482
200877,0.822792,0.9557
200899,0.822882,0.9534
200922,0.822977,0.9454
200947,0.823079,0.9571
200971,0.823177,0.9405
200995,0.823276,0.9487
201018,0.82337,0.9452
201042,0.823468,0.9381
201066,0.823566,0.9492
201090,0.823665,0.9421
201113,0.823759,0.9496
201137,0.823857,0.9525
201160,0.823951,0.9625
201184,0.82405,0.9575
201208,0.824148,0.9492
201232,0.824246,0.9468
201256,0.824345,0.9511
201280,0.824443,0.9487
201303,0.824537,0.9556
201327,0.824635,0.9558
201351,0.824734,0.949
201374,0.824828,0.9496
201398,0.824926,0.9497
201421,0.82502,0.9473
201444,0.825115,0.9462
201467,0.825209,0.9558
201490,0.825303,0.9524
201514,0.825401,0.9597
201538,0.8255,0.9406
201561,0.825594,0.9484
201584,0.825688,0.9478
201607,0.825782,0.953
201631,0.825881,0.9521
201655,0.825979,0.9514
201678,0.826073,0.9426
201703,0.826175,0.9447
201726,0.82627,0.9486
201750,0.826368,0.948
201774,0.826466,0.9533
201798,0.826565,0.9472
201822,0.826663,0.9474
201845,0.826757,0.9492
201869,0.826855,0.9432
201892,0.82695,0.9636
201916,0.827048,0.9504
201940,0.827146,0.9472
201963,0.82724,0.9521
201987,0.827339,0.96
202010,0.827433,0.9444
202035,0.827535,0.9483
202059,0.827634,0.9432
202082,0.827728,0.9575
202106,0.827826,0.9485
202130,0.827924,0.9567
202154,0.828023,0.9422
202177,0.828117,0.95
202201,0.828215,0.9526
202224,0.82831,0.9606
202247,0.828404,0.9461
202271,0.828502,0.9467
202295,0.8286,0.9605
202318,0.828695,0.9559
202342,0.828793,0.9493
202367,0.828895,0.9509
202390,0.828989,0.9566
202414,0.829088,0.9599
202437,0.829182,0.9476
202461,0.82928,0.9545
202485,0.829379,0.9463
202508,0.829473,0.9515
202532,0.829571,0.9495
202555,0.829665,0.9442
202580,0.829768,0.9515
202603,0.829862,0.9539
202627,0.82996,0.9476
202650,0.830054,0.9375
202674,0.830153,0.9624
202697,0.830247,0.9586
202721,0.830345,0.9641
202745,0.830444,0.955
202769,0.830542,0.9484
202792,0.830636,0.9588
202815,0.83073,0.9494
202839,0.830829,0.9497
202863,0.830927,0.9548
202886,0.831021,0.9475
202910,0.831119,0.9524
202934,0.831218,0.9644
202958,0.831316,0.9426
202982,0.831414,0.9564
203006,0.831513,0.9472
203029,0.831607,0.9505
203054,0.831709,0.9555
203076,0.831799,0.9574
203101,0.831902,0.9516
203112,0.831947,0.965
203124,0.831996,0.964
203148,0.832094,0.9511
203172,0.832193,0.9453
203196,0.832291,0.9548
203219,0.832385,0.9601
203243,0.832483,0.9589
203266,0.832578,0.9372
203290,0.832676,0.9707
203313,0.83277,0.9482
203337,0.832868,0.9446
203360,0.832963,0.9591
203383,0.833057,0.9536
203407,0.833155,0.9373
203431,0.833253,0.9538
203455,0.833352,0.9554
203480,0.833454,0.9369
203503,0.833548,0.9469
203527,0.833647,0.9452
203549,0.833737,0.9526
203574,0.833839,0.9486
203597,0.833933,0.9505
203621,0.834032,0.9377
203646,0.834134,0.9553
203669,0.834228,0.9425
203693,0.834327,0.9492
203718,0.834429,0.9547
203742,0.834527,0.9484
203765,0.834621,0.9593
203788,0.834716,0.9759
203812,0.834814,0.9461
203836,0.834912,0.9444
203859,0.835006,0.9505
203882,0.835101,0.9501
203906,0.835199,0.9587
203930,0.835297,0.9536
203954,0.835396,0.9449
203978,0.835494,0.9579
204003,0.835596,0.9504
204026,0.83569,0.9545
204049,0.835785,0.9531
204073,0.835883,0.9561
204096,0.835977,0.9575
204120,0.836076,0.9523
204145,0.836178,0.9569
204169,0.836276,0.9418
204193,0.836375,0.9521
204217,0.836473,0.9695
204241,0.836571,0.9533
204265,0.836669,0.9487
204288,0.836764,0.9566
204312,0.836862,0.9523
204336,0.83696,0.9607
204361,0.837063,0.9499
204384,0.837157,0.9482
204408,0.837255,0.9409
204431,0.837349,0.9481
204455,0.837448,0.9562
204479,0.837546,0.9472
204503,0.837644,0.9516
204527,0.837743,0.9537
204550,0.837837,0.9491
204574,0.837935,0.9394
204598,0.838033,0.9486
204622,0.838132,0.9536
204646,0.83823,0.9479
204669,0.838324,0.9517
204693,0.838423,0.9479
204717,0.838521,0.9466
204740,0.838615,0.9544
204763,0.838709,0.9689
204788,0.838812,0.942
204812,0.83891,0.9365
204835,0.839004,0.9456
204859,0.839102,0.9596
204882,0.839197,0.9492
204905,0.839291,0.9491
204928,0.839385,0.9522
204952,0.839483,0.9491
204976,0.839582,0.9494
204999,0.839676,0.9392
205024,0.839778,0.9586
205048,0.839877,0.9531
205072,0.839975,0.9431
205094,0.840065,0.9419
205119,0.840167,0.9564
205143,0.840266,0.944
205168,0.840368,0.9473
205192,0.840466,0.9569
205216,0.840565,0.9573
205238,0.840655,0.9438
205262,0.840753,0.9542
205285,0.840847,0.9513
205309,0.840946,0.9524
205332,0.84104,0.9496
205356,0.841138,0.9556
205379,0.841232,0.9555
205403,0.841331,0.9537
205427,0.841429,0.946
205451,0.841527,0.9539
205475,0.841626,0.956
205498,0.84172,0.9479
205522,0.841818,0.952
205545,0.841912,0.9424
205569,0.842011,0.9572
205593,0.842109,0.9511
205617,0.842207,0.9561
205640,0.842301,0.9447
205663,0.842396,0.95
205687,0.842494,0.9473
205711,0.842592,0.9407
205734,0.842686,0.9485
205756,0.842777,0.9445
205780,0.842875,0.953
205803,0.842969,0.9561
205826,0.843063,0.9497
205850,0.843162,0.9479
205874,0.84326,0.943
205899,0.843362,0.9513
205922,0.843457,0.9489
205946,0.843555,0.9462
205970,0.843653,0.9619
205994,0.843751,0.9373
206017,0.843846,0.9537
206041,0.843944,0.946
206065,0.844042,0.9482
206088,0.844136,0.9392
206111,0.844231,0.9564
206135,0.844329,0.9487
206159,0.844427,0.9515
206183,0.844526,0.9482
206207,0.844624,0.9552
206230,0.844718,0.9519
206254,0.844816,0.9493
206277,0.844911,0.9497
206301,0.845009,0.949
206325,0.845107,0.9565
206348,0.845201,0.9488
206372,0.8453,0.9482
206396,0.845398,0.9474
206420,0.845496,0.9493
206444,0.845595,0.9514
206468,0.845693,0.9498
206491,0.845787,0.9614
206516,0.84589,0.9597
206539,0.845984,0.9432
206562,0.846078,0.9398
206586,0.846176,0.9404
206609,0.84627,0.9499
206633,0.846369,0.9538
206657,0.846467,0.9352
206679,0.846557,0.9493
206704,0.84666,0.9551
206728,0.846758,0.9332
206751,0.846852,0.9503
206775,0.84695,0.9555
206797,0.847041,0.9572
206821,0.847139,0.9543
206845,0.847237,0.9486
206869,0.847335,0.9409
206893,0.847434,0.9583
206917,0.847532,0.953
206941,0.84763,0.9436
206965,0.847729,0.9529
206988,0.847823,0.9452
207012,0.847921,0.9524
207035,0.848015,0.9423
207060,0.848118,0.9572
207084,0.848216,0.9451
207106,0.848306,0.9534
207129,0.8484,0.9467
207154,0.848503,0.9488
207177,0.848597,0.9506
207200,0.848691,0.9502
207224,0.84879,0.9504
